

1519639739.320348009  Node Startup
1519640150.518540019 INFO [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle_frame.cpp:184(__cxx11::string turtlesim::TurtleFrame::spawnTurtle) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Spawning turtle [turtle1] at x=[5,544445], y=[5,544445], theta=[0,000000]
1519640255.056040597 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,757690, y=-0,011974])
1519640287.583890855 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,335472])
1519640287.599587722 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,336941])
1519640287.615279640 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,338411])
1519640287.631979926 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,339880])
1519640287.647671683 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,341349])
1519640287.663318906 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,342819])
1519640287.679899788 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,344288])
1519640287.695504886 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,345757])
1519640287.712116421 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,347227])
1519640287.727683976 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,348696])
1519640287.743274593 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,350165])
1519640287.759991313 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,351635])
1519640287.775845301 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,353104])
1519640287.791576597 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,354573])
1519640287.807274911 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,356043])
1519640287.823978407 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,357512])
1519640287.839608575 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,358981])
1519640287.855291421 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,360451])
1519640287.871973153 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,361920])
1519640287.887725234 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,363389])
1519640287.903428605 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,364859])
1519640287.920145574 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,366328])
1519640287.935800449 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,367797])
1519640287.951502132 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,369267])
1519640287.968242290 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,370736])
1519640287.983959760 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,372205])
1519640287.999566386 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,373675])
1519640288.016247255 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,375144])
1519640288.031858116 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,376613])
1519640288.047448238 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,378083])
1519640288.064081602 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,379552])
1519640288.079885216 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,381021])
1519640288.095474167 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,382491])
1519640288.112128428 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,383960])
1519640288.128050142 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,385429])
1519640288.143692143 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,386899])
1519640288.159276995 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,388368])
1519640288.175944010 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,389837])
1519640288.191571961 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,391307])
1519640288.207286718 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,392776])
1519640288.223928159 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,394245])
1519640288.239502238 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,395715])
1519640288.256132198 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,397184])
1519640288.271785785 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,398653])
1519640288.287429733 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,400123])
1519640288.304043596 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,401592])
1519640288.319697986 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,403061])
1519640288.335405908 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,404531])
1519640288.352127772 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,406000])
1519640288.367812200 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,407469])
1519640288.383501043 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,408939])
1519640288.400189451 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,410408])
1519640288.415866448 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,411877])
1519640288.431555381 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,413347])
1519640288.448237467 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,414816])
1519640288.463921566 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,416285])
1519640288.479521084 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,417755])
1519640288.496146770 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,419224])
1519640288.511760729 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,420694])
1519640288.527379053 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,422163])
1519640288.543972687 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,423632])
1519640288.559625632 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,425102])
1519640288.575284020 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,426571])
1519640288.591940040 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,428040])
1519640288.607671755 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,429510])
1519640288.623359303 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,430979])
1519640288.640190063 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,432448])
1519640288.656033477 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,433918])
1519640288.671830466 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,435387])
1519640288.687540476 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,436856])
1519640288.704232823 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,438326])
1519640288.719893920 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,439795])
1519640288.735570583 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,441264])
1519640288.751328066 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,442734])
1519640288.768098614 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,444203])
1519640288.783832051 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,445672])
1519640288.799545838 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,447142])
1519640288.815289421 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,448611])
1519640288.831984940 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,450080])
1519640288.847685573 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,451550])
1519640288.863343191 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,453019])
1519640288.879908440 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,454488])
1519640288.895497637 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,455958])
1519640288.912069519 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,457427])
1519640288.927635491 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,458896])
1519640288.943242558 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,460366])
1519640288.960046470 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,461835])
1519640288.975813730 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,463304])
1519640288.991495492 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,464774])
1519640289.008084362 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,466243])
1519640289.023673221 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,467712])
1519640289.039214233 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,469182])
1519640289.055865265 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=11,104822, y=0,470651])
